iteration : 19, ce : 0.5662686511874199, total_loss : 0.5662686511874199, time : 74
iteration : 20319, ce : 0.24355889149010182, total_loss : 0.24355889149010182, time : 35
iteration : 20339, ce : 0.23679747804999352, total_loss : 0.23679747804999352, time : 35
iteration : 20359, ce : 0.23085412308573722, total_loss : 0.23085412308573722, time : 35
iteration : 20379, ce : 0.21291340403258802, total_loss : 0.21291340403258802, time : 36
iteration : 20399, ce : 0.21706813648343087, total_loss : 0.21706813648343087, time : 35
iteration : 20419, ce : 0.237578371912241, total_loss : 0.237578371912241, time : 35
iteration : 20439, ce : 0.234932591766119, total_loss : 0.234932591766119, time : 35
iteration : 20459, ce : 0.20668583698570728, total_loss : 0.20668583698570728, time : 35
iteration : 20479, ce : 0.25686607137322426, total_loss : 0.25686607137322426, time : 35
iteration : 20499, ce : 0.24408267103135586, total_loss : 0.24408267103135586, time : 35
iteration : 20519, ce : 0.21918651089072227, total_loss : 0.21918651089072227, time : 35
iteration : 20539, ce : 0.22083466835319995, total_loss : 0.22083466835319995, time : 35
iteration : 20559, ce : 0.23205268271267415, total_loss : 0.23205268271267415, time : 35
iteration : 20579, ce : 0.2220209486782551, total_loss : 0.2220209486782551, time : 35
iteration : 20599, ce : 0.2528999872505665, total_loss : 0.2528999872505665, time : 35
iteration : 20619, ce : 0.249019493162632, total_loss : 0.249019493162632, time : 35
iteration : 20639, ce : 0.23417338766157628, total_loss : 0.23417338766157628, time : 35
iteration : 20659, ce : 0.19220352917909622, total_loss : 0.19220352917909622, time : 35
iteration : 20679, ce : 0.24758530743420123, total_loss : 0.24758530743420123, time : 35
iteration : 20699, ce : 0.2228162672370672, total_loss : 0.2228162672370672, time : 36
iteration : 20719, ce : 0.23355261012911796, total_loss : 0.23355261012911796, time : 35
iteration : 20739, ce : 0.22811208069324493, total_loss : 0.22811208069324493, time : 35
iteration : 20759, ce : 0.21375101208686828, total_loss : 0.21375101208686828, time : 35
iteration : 20779, ce : 0.24137618876993655, total_loss : 0.24137618876993655, time : 35
iteration : 20799, ce : 0.24216598607599735, total_loss : 0.24216598607599735, time : 35
iteration : 20819, ce : 0.25537857264280317, total_loss : 0.25537857264280317, time : 80
iteration : 20839, ce : 0.2159397006034851, total_loss : 0.2159397006034851, time : 30
iteration : 20859, ce : 0.21485251002013683, total_loss : 0.21485251002013683, time : 36
iteration : 20879, ce : 0.2328817367553711, total_loss : 0.2328817367553711, time : 37
iteration : 20899, ce : 0.2059701919555664, total_loss : 0.2059701919555664, time : 37
iteration : 20919, ce : 0.24324894025921823, total_loss : 0.24324894025921823, time : 37
iteration : 20939, ce : 0.25392198488116263, total_loss : 0.25392198488116263, time : 36
iteration : 20959, ce : 0.20847049169242382, total_loss : 0.20847049169242382, time : 36
iteration : 20979, ce : 0.22462312057614325, total_loss : 0.22462312057614325, time : 36
iteration : 20999, ce : 0.2416993748396635, total_loss : 0.2416993748396635, time : 36
iteration : 21019, ce : 0.2133414164185524, total_loss : 0.2133414164185524, time : 36
iteration : 21039, ce : 0.24100510627031327, total_loss : 0.24100510627031327, time : 35
iteration : 21059, ce : 0.22718136310577391, total_loss : 0.22718136310577391, time : 35
iteration : 21079, ce : 0.21900096610188485, total_loss : 0.21900096610188485, time : 35
iteration : 21099, ce : 0.23819105178117753, total_loss : 0.23819105178117753, time : 35
iteration : 21119, ce : 0.2388735756278038, total_loss : 0.2388735756278038, time : 35
iteration : 21139, ce : 0.23222780153155326, total_loss : 0.23222780153155326, time : 35
iteration : 21159, ce : 0.2629209265112877, total_loss : 0.2629209265112877, time : 35
iteration : 21179, ce : 0.21134797371923925, total_loss : 0.21134797371923925, time : 35
iteration : 21199, ce : 0.23728657886385918, total_loss : 0.23728657886385918, time : 35
iteration : 21219, ce : 0.22988097220659257, total_loss : 0.22988097220659257, time : 35
iteration : 21239, ce : 0.23541595190763473, total_loss : 0.23541595190763473, time : 35
iteration : 21259, ce : 0.24501425363123416, total_loss : 0.24501425363123416, time : 35
iteration : 21279, ce : 0.24860961884260177, total_loss : 0.24860961884260177, time : 35
iteration : 21299, ce : 0.21626531071960925, total_loss : 0.21626531071960925, time : 35
iteration : 21319, ce : 0.22578132450580596, total_loss : 0.22578132450580596, time : 35
iteration : 21339, ce : 0.2303408369421959, total_loss : 0.2303408369421959, time : 35
iteration : 21359, ce : 0.24137898497283458, total_loss : 0.24137898497283458, time : 35
iteration : 21379, ce : 0.25419064834713934, total_loss : 0.25419064834713934, time : 35
iteration : 21399, ce : 0.2470829725265503, total_loss : 0.2470829725265503, time : 35
iteration : 21419, ce : 0.22471691966056823, total_loss : 0.22471691966056823, time : 35
iteration : 21439, ce : 0.24187768772244453, total_loss : 0.24187768772244453, time : 35
iteration : 21459, ce : 0.2321177363395691, total_loss : 0.2321177363395691, time : 35
iteration : 21479, ce : 0.2492934636771679, total_loss : 0.2492934636771679, time : 36
iteration : 21499, ce : 0.24697181358933448, total_loss : 0.24697181358933448, time : 35
iteration : 21519, ce : 0.23303650543093682, total_loss : 0.23303650543093682, time : 35
iteration : 21539, ce : 0.2297562960535288, total_loss : 0.2297562960535288, time : 35
iteration : 21559, ce : 0.23998027369379998, total_loss : 0.23998027369379998, time : 35
iteration : 21579, ce : 0.21750597916543485, total_loss : 0.21750597916543485, time : 35
iteration : 21599, ce : 0.23684381358325482, total_loss : 0.23684381358325482, time : 35
iteration : 21619, ce : 0.23322340585291385, total_loss : 0.23322340585291385, time : 35
iteration : 21639, ce : 0.22353098168969154, total_loss : 0.22353098168969154, time : 35
iteration : 21659, ce : 0.22533127516508103, total_loss : 0.22533127516508103, time : 35
iteration : 21679, ce : 0.2862610049545765, total_loss : 0.2862610049545765, time : 35
iteration : 21699, ce : 0.24763632714748382, total_loss : 0.24763632714748382, time : 35
iteration : 21719, ce : 0.22723753675818442, total_loss : 0.22723753675818442, time : 35
iteration : 21739, ce : 0.2072936523705721, total_loss : 0.2072936523705721, time : 35
iteration : 21759, ce : 0.21817295700311662, total_loss : 0.21817295700311662, time : 35
iteration : 21779, ce : 0.2399784043431282, total_loss : 0.2399784043431282, time : 35
iteration : 21799, ce : 0.18814154677093028, total_loss : 0.18814154677093028, time : 35
iteration : 21819, ce : 0.22202419266104698, total_loss : 0.22202419266104698, time : 35
iteration : 21839, ce : 0.23823338598012925, total_loss : 0.23823338598012925, time : 35
iteration : 21859, ce : 0.19703792594373226, total_loss : 0.19703792594373226, time : 35
iteration : 21879, ce : 0.2049472365528345, total_loss : 0.2049472365528345, time : 35
iteration : 21899, ce : 0.23315644972026348, total_loss : 0.23315644972026348, time : 35
iteration : 21919, ce : 0.24141623713076116, total_loss : 0.24141623713076116, time : 35
iteration : 21939, ce : 0.23002742007374763, total_loss : 0.23002742007374763, time : 35
iteration : 21959, ce : 0.22426991611719133, total_loss : 0.22426991611719133, time : 35
iteration : 21979, ce : 0.23443315029144288, total_loss : 0.23443315029144288, time : 35
iteration : 21999, ce : 0.21550735421478748, total_loss : 0.21550735421478748, time : 35
iteration : 22019, ce : 0.2572473667562008, total_loss : 0.2572473667562008, time : 35
iteration : 22039, ce : 0.23802079632878304, total_loss : 0.23802079632878304, time : 35
iteration : 22059, ce : 0.2521922789514065, total_loss : 0.2521922789514065, time : 35
iteration : 22079, ce : 0.23838238567113876, total_loss : 0.23838238567113876, time : 35
iteration : 22099, ce : 0.23410970941185952, total_loss : 0.23410970941185952, time : 35
iteration : 22119, ce : 0.2204455729573965, total_loss : 0.2204455729573965, time : 35
iteration : 22139, ce : 0.2429662190377712, total_loss : 0.2429662190377712, time : 36
iteration : 22159, ce : 0.20907356813549996, total_loss : 0.20907356813549996, time : 35
iteration : 22179, ce : 0.254978983849287, total_loss : 0.254978983849287, time : 35
iteration : 22199, ce : 0.23483974300324917, total_loss : 0.23483974300324917, time : 35
iteration : 22219, ce : 0.21222939640283583, total_loss : 0.21222939640283583, time : 35
iteration : 22239, ce : 0.24444656446576118, total_loss : 0.24444656446576118, time : 35
iteration : 22259, ce : 0.235909416154027, total_loss : 0.235909416154027, time : 35
iteration : 22279, ce : 0.24718268141150473, total_loss : 0.24718268141150473, time : 36
iteration : 22299, ce : 0.24097695723176002, total_loss : 0.24097695723176002, time : 36
iteration : 22319, ce : 0.2735894665122032, total_loss : 0.2735894665122032, time : 35
iteration : 22339, ce : 0.21420895345509053, total_loss : 0.21420895345509053, time : 35
iteration : 22359, ce : 0.2579481516033411, total_loss : 0.2579481516033411, time : 35
iteration : 22379, ce : 0.23474919982254505, total_loss : 0.23474919982254505, time : 36
iteration : 22399, ce : 0.2651228614151478, total_loss : 0.2651228614151478, time : 35
iteration : 22419, ce : 0.25557457059621813, total_loss : 0.25557457059621813, time : 36
iteration : 22439, ce : 0.23526099063456057, total_loss : 0.23526099063456057, time : 35
iteration : 22459, ce : 0.2276875901967287, total_loss : 0.2276875901967287, time : 35
iteration : 22479, ce : 0.253473019041121, total_loss : 0.253473019041121, time : 36
iteration : 22499, ce : 0.2389936588704586, total_loss : 0.2389936588704586, time : 35
iteration : 22519, ce : 0.21732659190893172, total_loss : 0.21732659190893172, time : 35
iteration : 22539, ce : 0.1996433287858963, total_loss : 0.1996433287858963, time : 35
iteration : 22559, ce : 0.24488991126418114, total_loss : 0.24488991126418114, time : 35
iteration : 22579, ce : 0.22912127003073693, total_loss : 0.22912127003073693, time : 35
iteration : 22599, ce : 0.21208591535687446, total_loss : 0.21208591535687446, time : 36
iteration : 22619, ce : 0.2135333798825741, total_loss : 0.2135333798825741, time : 35
iteration : 22639, ce : 0.21465693078935147, total_loss : 0.21465693078935147, time : 35
iteration : 22659, ce : 0.2190154917538166, total_loss : 0.2190154917538166, time : 35
iteration : 22679, ce : 0.2257548078894615, total_loss : 0.2257548078894615, time : 35
iteration : 22699, ce : 0.2278076708316803, total_loss : 0.2278076708316803, time : 35
iteration : 22719, ce : 0.23308833353221417, total_loss : 0.23308833353221417, time : 36
iteration : 22739, ce : 0.23913425281643869, total_loss : 0.23913425281643869, time : 35
iteration : 22759, ce : 0.2704839572310448, total_loss : 0.2704839572310448, time : 35
iteration : 22779, ce : 0.2098490633070469, total_loss : 0.2098490633070469, time : 35
iteration : 22799, ce : 0.20534489415585994, total_loss : 0.20534489415585994, time : 36
iteration : 22819, ce : 0.2182081460952759, total_loss : 0.2182081460952759, time : 35
iteration : 22839, ce : 0.20649367198348045, total_loss : 0.20649367198348045, time : 35
iteration : 22859, ce : 0.22619411796331407, total_loss : 0.22619411796331407, time : 35
iteration : 22879, ce : 0.20298330895602704, total_loss : 0.20298330895602704, time : 35
iteration : 22899, ce : 0.20212289988994597, total_loss : 0.20212289988994597, time : 36
iteration : 22919, ce : 0.2248654767870903, total_loss : 0.2248654767870903, time : 35
iteration : 22939, ce : 0.22230560183525086, total_loss : 0.22230560183525086, time : 35
iteration : 22959, ce : 0.21503944359719754, total_loss : 0.21503944359719754, time : 36
iteration : 22979, ce : 0.21873522698879241, total_loss : 0.21873522698879241, time : 36
iteration : 22999, ce : 0.24176094196736814, total_loss : 0.24176094196736814, time : 35
iteration : 23019, ce : 0.2334707159548998, total_loss : 0.2334707159548998, time : 36
iteration : 23039, ce : 0.20735085420310498, total_loss : 0.20735085420310498, time : 35
iteration : 23059, ce : 0.22293527349829673, total_loss : 0.22293527349829673, time : 35
iteration : 23079, ce : 0.22858360931277275, total_loss : 0.22858360931277275, time : 35
iteration : 23099, ce : 0.22020108476281167, total_loss : 0.22020108476281167, time : 36
iteration : 23119, ce : 0.250043810158968, total_loss : 0.250043810158968, time : 35
iteration : 23139, ce : 0.2560013473033905, total_loss : 0.2560013473033905, time : 35
iteration : 23159, ce : 0.22547225058078765, total_loss : 0.22547225058078765, time : 36
iteration : 23179, ce : 0.23439824655652047, total_loss : 0.23439824655652047, time : 35
iteration : 23199, ce : 0.21464058794081212, total_loss : 0.21464058794081212, time : 35
iteration : 23219, ce : 0.2124201785773039, total_loss : 0.2124201785773039, time : 35
iteration : 23239, ce : 0.22328147143125535, total_loss : 0.22328147143125535, time : 36
iteration : 23259, ce : 0.23568822145462037, total_loss : 0.23568822145462037, time : 36
iteration : 23279, ce : 0.2200464528053999, total_loss : 0.2200464528053999, time : 36
iteration : 23299, ce : 0.2032318688929081, total_loss : 0.2032318688929081, time : 36
iteration : 23319, ce : 0.22718727737665176, total_loss : 0.22718727737665176, time : 36
iteration : 23339, ce : 0.20865666419267653, total_loss : 0.20865666419267653, time : 35
iteration : 23359, ce : 0.2174845915287733, total_loss : 0.2174845915287733, time : 36
iteration : 23379, ce : 0.21525335945189, total_loss : 0.21525335945189, time : 35
iteration : 23399, ce : 0.1983599428087473, total_loss : 0.1983599428087473, time : 35
iteration : 23419, ce : 0.2095121905207634, total_loss : 0.2095121905207634, time : 79
iteration : 23439, ce : 0.23525430932641028, total_loss : 0.23525430932641028, time : 30
iteration : 23459, ce : 0.22263222448527814, total_loss : 0.22263222448527814, time : 37
iteration : 23479, ce : 0.23290187008678914, total_loss : 0.23290187008678914, time : 38
iteration : 23499, ce : 0.21792129054665565, total_loss : 0.21792129054665565, time : 38
iteration : 23519, ce : 0.23055622763931752, total_loss : 0.23055622763931752, time : 37
iteration : 23539, ce : 0.22713762447237967, total_loss : 0.22713762447237967, time : 37
iteration : 23559, ce : 0.23826838918030263, total_loss : 0.23826838918030263, time : 37
iteration : 23579, ce : 0.22428962923586368, total_loss : 0.22428962923586368, time : 36
iteration : 23599, ce : 0.2290658600628376, total_loss : 0.2290658600628376, time : 36
iteration : 23619, ce : 0.22092585191130637, total_loss : 0.22092585191130637, time : 36
iteration : 23639, ce : 0.23492175191640854, total_loss : 0.23492175191640854, time : 36
iteration : 23659, ce : 0.23389231152832507, total_loss : 0.23389231152832507, time : 36
iteration : 23679, ce : 0.21591311134397984, total_loss : 0.21591311134397984, time : 36
iteration : 23699, ce : 0.23277987614274026, total_loss : 0.23277987614274026, time : 36
iteration : 23719, ce : 0.23053645417094232, total_loss : 0.23053645417094232, time : 36
iteration : 23739, ce : 0.23631497249007224, total_loss : 0.23631497249007224, time : 36
iteration : 23759, ce : 0.22968117371201516, total_loss : 0.22968117371201516, time : 36
iteration : 23779, ce : 0.20655647981911898, total_loss : 0.20655647981911898, time : 36
iteration : 23799, ce : 0.25759263075888156, total_loss : 0.25759263075888156, time : 36
iteration : 23819, ce : 0.23502804934978486, total_loss : 0.23502804934978486, time : 36
iteration : 23839, ce : 0.22203027755022048, total_loss : 0.22203027755022048, time : 36
iteration : 23859, ce : 0.21579053364694117, total_loss : 0.21579053364694117, time : 36
iteration : 23879, ce : 0.21407779045403003, total_loss : 0.21407779045403003, time : 36
iteration : 23899, ce : 0.23988680988550187, total_loss : 0.23988680988550187, time : 36
iteration : 23919, ce : 0.26461912170052526, total_loss : 0.26461912170052526, time : 36
iteration : 23939, ce : 0.21168605778366328, total_loss : 0.21168605778366328, time : 36
iteration : 23959, ce : 0.22820987291634082, total_loss : 0.22820987291634082, time : 36
iteration : 23979, ce : 0.2177162304520607, total_loss : 0.2177162304520607, time : 36
iteration : 23999, ce : 0.19049453735351562, total_loss : 0.19049453735351562, time : 36
iteration : 24019, ce : 0.2339674226939678, total_loss : 0.2339674226939678, time : 36
iteration : 24039, ce : 0.2152121037244797, total_loss : 0.2152121037244797, time : 36
iteration : 24059, ce : 0.23228415474295616, total_loss : 0.23228415474295616, time : 36
iteration : 24079, ce : 0.25119633674621583, total_loss : 0.25119633674621583, time : 36
iteration : 24099, ce : 0.21376481801271438, total_loss : 0.21376481801271438, time : 36
iteration : 24119, ce : 0.21393455490469931, total_loss : 0.21393455490469931, time : 36
iteration : 24139, ce : 0.2495640031993389, total_loss : 0.2495640031993389, time : 36
iteration : 24159, ce : 0.2065593421459198, total_loss : 0.2065593421459198, time : 36
iteration : 24179, ce : 0.20647489912807943, total_loss : 0.20647489912807943, time : 36
iteration : 24199, ce : 0.23024581596255303, total_loss : 0.23024581596255303, time : 36
iteration : 24219, ce : 0.22512114346027373, total_loss : 0.22512114346027373, time : 36
iteration : 24239, ce : 0.2583232544362545, total_loss : 0.2583232544362545, time : 36
iteration : 24259, ce : 0.2515448868274689, total_loss : 0.2515448868274689, time : 36
iteration : 24279, ce : 0.241885969042778, total_loss : 0.241885969042778, time : 36
iteration : 24299, ce : 0.22783663719892502, total_loss : 0.22783663719892502, time : 36
iteration : 24319, ce : 0.23191013596951962, total_loss : 0.23191013596951962, time : 36
iteration : 24339, ce : 0.2307367954403162, total_loss : 0.2307367954403162, time : 36
iteration : 24359, ce : 0.2260418336838484, total_loss : 0.2260418336838484, time : 36
iteration : 24379, ce : 0.21959109753370284, total_loss : 0.21959109753370284, time : 36
iteration : 24399, ce : 0.23121667727828027, total_loss : 0.23121667727828027, time : 36
iteration : 24419, ce : 0.23760378994047643, total_loss : 0.23760378994047643, time : 36
iteration : 24439, ce : 0.2328200489282608, total_loss : 0.2328200489282608, time : 36
iteration : 24459, ce : 0.22159629836678504, total_loss : 0.22159629836678504, time : 36
iteration : 24479, ce : 0.2397029533982277, total_loss : 0.2397029533982277, time : 36
iteration : 24499, ce : 0.23625557459890842, total_loss : 0.23625557459890842, time : 36
iteration : 24519, ce : 0.209783573448658, total_loss : 0.209783573448658, time : 36
iteration : 24539, ce : 0.22735280469059943, total_loss : 0.22735280469059943, time : 36
iteration : 24559, ce : 0.22679869458079338, total_loss : 0.22679869458079338, time : 36
iteration : 24579, ce : 0.21412756368517877, total_loss : 0.21412756368517877, time : 36
iteration : 24599, ce : 0.20998746231198312, total_loss : 0.20998746231198312, time : 36
iteration : 24619, ce : 0.19491660110652448, total_loss : 0.19491660110652448, time : 36
iteration : 24639, ce : 0.22206875309348106, total_loss : 0.22206875309348106, time : 36
iteration : 24659, ce : 0.23946320042014121, total_loss : 0.23946320042014121, time : 36
iteration : 24679, ce : 0.23539750203490256, total_loss : 0.23539750203490256, time : 36
iteration : 24699, ce : 0.22470397129654884, total_loss : 0.22470397129654884, time : 36
iteration : 24719, ce : 0.25909471064805983, total_loss : 0.25909471064805983, time : 36
iteration : 24739, ce : 0.2352141384035349, total_loss : 0.2352141384035349, time : 36
iteration : 24759, ce : 0.2551616750657558, total_loss : 0.2551616750657558, time : 36
iteration : 24779, ce : 0.2576656073331833, total_loss : 0.2576656073331833, time : 36
iteration : 24799, ce : 0.2065807782113552, total_loss : 0.2065807782113552, time : 36
iteration : 24819, ce : 0.2506474442780018, total_loss : 0.2506474442780018, time : 36
iteration : 24839, ce : 0.21818697527050973, total_loss : 0.21818697527050973, time : 36
iteration : 24859, ce : 0.21063175238668919, total_loss : 0.21063175238668919, time : 36
iteration : 24879, ce : 0.2156062912195921, total_loss : 0.2156062912195921, time : 36
iteration : 24899, ce : 0.21311858780682086, total_loss : 0.21311858780682086, time : 36
iteration : 24919, ce : 0.23082617446780204, total_loss : 0.23082617446780204, time : 37
iteration : 24939, ce : 0.22036031037569045, total_loss : 0.22036031037569045, time : 36
iteration : 24959, ce : 0.24428866505622865, total_loss : 0.24428866505622865, time : 36
iteration : 24979, ce : 0.2012874275445938, total_loss : 0.2012874275445938, time : 36
iteration : 24999, ce : 0.21757821813225747, total_loss : 0.21757821813225747, time : 36
iteration : 24999, mIoU : 76.38805389404297, OA : 89.20382690429688, best_valid_mIoU : 76.95573425292969, time : 712
iteration : 25019, ce : 0.23793341517448424, total_loss : 0.23793341517448424, time : 758
iteration : 25039, ce : 0.2255942590534687, total_loss : 0.2255942590534687, time : 35
iteration : 25059, ce : 0.22623364999890327, total_loss : 0.22623364999890327, time : 36
iteration : 25079, ce : 0.20503600426018237, total_loss : 0.20503600426018237, time : 36
iteration : 25099, ce : 0.2273861438035965, total_loss : 0.2273861438035965, time : 36
iteration : 25119, ce : 0.25408077612519264, total_loss : 0.25408077612519264, time : 36
iteration : 25139, ce : 0.23341859877109528, total_loss : 0.23341859877109528, time : 36
iteration : 25159, ce : 0.24529096186161042, total_loss : 0.24529096186161042, time : 36
iteration : 25179, ce : 0.22142057344317437, total_loss : 0.22142057344317437, time : 36
iteration : 25199, ce : 0.2296039614826441, total_loss : 0.2296039614826441, time : 36
iteration : 25219, ce : 0.22825027033686637, total_loss : 0.22825027033686637, time : 36
iteration : 25239, ce : 0.20223303809762, total_loss : 0.20223303809762, time : 36
iteration : 25259, ce : 0.20974696204066276, total_loss : 0.20974696204066276, time : 36
iteration : 25279, ce : 0.23598760440945626, total_loss : 0.23598760440945626, time : 36
iteration : 25299, ce : 0.2420236699283123, total_loss : 0.2420236699283123, time : 36
iteration : 25319, ce : 0.23295304663479327, total_loss : 0.23295304663479327, time : 36
iteration : 25339, ce : 0.21797424219548703, total_loss : 0.21797424219548703, time : 36
iteration : 25359, ce : 0.24739175215363501, total_loss : 0.24739175215363501, time : 36
iteration : 25379, ce : 0.21063389368355273, total_loss : 0.21063389368355273, time : 36
iteration : 25399, ce : 0.21563544049859046, total_loss : 0.21563544049859046, time : 36
iteration : 25419, ce : 0.20320044085383415, total_loss : 0.20320044085383415, time : 36
iteration : 25439, ce : 0.2213447753340006, total_loss : 0.2213447753340006, time : 36
iteration : 25459, ce : 0.23468920793384312, total_loss : 0.23468920793384312, time : 36
iteration : 25479, ce : 0.24403776787221432, total_loss : 0.24403776787221432, time : 36
iteration : 25499, ce : 0.23196667842566968, total_loss : 0.23196667842566968, time : 36
iteration : 25519, ce : 0.21708966717123984, total_loss : 0.21708966717123984, time : 36
iteration : 25539, ce : 0.21717741005122662, total_loss : 0.21717741005122662, time : 36
iteration : 25559, ce : 0.2228193175047636, total_loss : 0.2228193175047636, time : 36
iteration : 25579, ce : 0.22536858655512332, total_loss : 0.22536858655512332, time : 36
iteration : 25599, ce : 0.21568968296051025, total_loss : 0.21568968296051025, time : 36
iteration : 25619, ce : 0.2489135254174471, total_loss : 0.2489135254174471, time : 36
iteration : 25639, ce : 0.26048178821802137, total_loss : 0.26048178821802137, time : 36
iteration : 25659, ce : 0.2016659028828144, total_loss : 0.2016659028828144, time : 36
iteration : 25679, ce : 0.21702291183173655, total_loss : 0.21702291183173655, time : 36
iteration : 25699, ce : 0.2309662766754627, total_loss : 0.2309662766754627, time : 36
iteration : 25719, ce : 0.24505100548267364, total_loss : 0.24505100548267364, time : 36
iteration : 25739, ce : 0.2304480865597725, total_loss : 0.2304480865597725, time : 36
iteration : 25759, ce : 0.24252946563065053, total_loss : 0.24252946563065053, time : 36
iteration : 25779, ce : 0.21226535439491273, total_loss : 0.21226535439491273, time : 36
iteration : 25799, ce : 0.2561932742595673, total_loss : 0.2561932742595673, time : 36
iteration : 25819, ce : 0.21542114689946174, total_loss : 0.21542114689946174, time : 37
iteration : 25839, ce : 0.2349017843604088, total_loss : 0.2349017843604088, time : 36
iteration : 25859, ce : 0.22170002423226834, total_loss : 0.22170002423226834, time : 36
iteration : 25879, ce : 0.224901781976223, total_loss : 0.224901781976223, time : 36
iteration : 25899, ce : 0.22196858674287795, total_loss : 0.22196858674287795, time : 36
iteration : 25919, ce : 0.22051032036542892, total_loss : 0.22051032036542892, time : 36
iteration : 25939, ce : 0.21087454557418822, total_loss : 0.21087454557418822, time : 36
iteration : 25959, ce : 0.21736726425588132, total_loss : 0.21736726425588132, time : 36
iteration : 25979, ce : 0.22561362981796265, total_loss : 0.22561362981796265, time : 36
iteration : 25999, ce : 0.2283587671816349, total_loss : 0.2283587671816349, time : 36
iteration : 26019, ce : 0.21351407431066036, total_loss : 0.21351407431066036, time : 35
iteration : 26039, ce : 0.20802807323634626, total_loss : 0.20802807323634626, time : 76
iteration : 26059, ce : 0.23454442098736764, total_loss : 0.23454442098736764, time : 37
iteration : 26079, ce : 0.264144104719162, total_loss : 0.264144104719162, time : 38
iteration : 26099, ce : 0.23309632539749145, total_loss : 0.23309632539749145, time : 38
iteration : 26119, ce : 0.22767283879220485, total_loss : 0.22767283879220485, time : 38
iteration : 26139, ce : 0.25675461515784265, total_loss : 0.25675461515784265, time : 37
iteration : 26159, ce : 0.22747576832771302, total_loss : 0.22747576832771302, time : 37
iteration : 26179, ce : 0.23324458822607994, total_loss : 0.23324458822607994, time : 37
iteration : 26199, ce : 0.23689585849642752, total_loss : 0.23689585849642752, time : 36
iteration : 26219, ce : 0.23908681496977807, total_loss : 0.23908681496977807, time : 36
iteration : 26239, ce : 0.20459018647670746, total_loss : 0.20459018647670746, time : 36
iteration : 26259, ce : 0.2024581796489656, total_loss : 0.2024581796489656, time : 36
iteration : 26279, ce : 0.23400988057255745, total_loss : 0.23400988057255745, time : 36
iteration : 26299, ce : 0.24427893236279488, total_loss : 0.24427893236279488, time : 36
iteration : 26319, ce : 0.2259740736335516, total_loss : 0.2259740736335516, time : 36
iteration : 26339, ce : 0.23587432205677034, total_loss : 0.23587432205677034, time : 36
iteration : 26359, ce : 0.25140932463109494, total_loss : 0.25140932463109494, time : 36
iteration : 26379, ce : 0.2183910973370075, total_loss : 0.2183910973370075, time : 36
iteration : 26399, ce : 0.23375848531723023, total_loss : 0.23375848531723023, time : 36
iteration : 26419, ce : 0.22416755743324757, total_loss : 0.22416755743324757, time : 36
iteration : 26439, ce : 0.21635932587087153, total_loss : 0.21635932587087153, time : 36
iteration : 26459, ce : 0.22196935042738913, total_loss : 0.22196935042738913, time : 36
iteration : 26479, ce : 0.235133658349514, total_loss : 0.235133658349514, time : 36
iteration : 26499, ce : 0.22103412374854087, total_loss : 0.22103412374854087, time : 36
iteration : 26519, ce : 0.23899116329848766, total_loss : 0.23899116329848766, time : 36
iteration : 26539, ce : 0.21850418969988822, total_loss : 0.21850418969988822, time : 36
iteration : 26559, ce : 0.2109251830726862, total_loss : 0.2109251830726862, time : 36
iteration : 26579, ce : 0.2001476250588894, total_loss : 0.2001476250588894, time : 36
iteration : 26599, ce : 0.22899044007062913, total_loss : 0.22899044007062913, time : 36
iteration : 26619, ce : 0.22932146191596986, total_loss : 0.22932146191596986, time : 36
iteration : 26639, ce : 0.23631891272962094, total_loss : 0.23631891272962094, time : 36
iteration : 26659, ce : 0.22090400531888008, total_loss : 0.22090400531888008, time : 36
iteration : 26679, ce : 0.2519794270396233, total_loss : 0.2519794270396233, time : 36
iteration : 26699, ce : 0.2512755088508129, total_loss : 0.2512755088508129, time : 36
iteration : 26719, ce : 0.21465574093163015, total_loss : 0.21465574093163015, time : 35
iteration : 26739, ce : 0.21527918241918087, total_loss : 0.21527918241918087, time : 35
iteration : 26759, ce : 0.24419821314513684, total_loss : 0.24419821314513684, time : 36
iteration : 26779, ce : 0.22555291950702666, total_loss : 0.22555291950702666, time : 36
iteration : 26799, ce : 0.230717845633626, total_loss : 0.230717845633626, time : 36
iteration : 26819, ce : 0.2036933980882168, total_loss : 0.2036933980882168, time : 36
iteration : 26839, ce : 0.23313499465584755, total_loss : 0.23313499465584755, time : 36
iteration : 26859, ce : 0.19963002875447272, total_loss : 0.19963002875447272, time : 36
iteration : 26879, ce : 0.22854348942637442, total_loss : 0.22854348942637442, time : 36
iteration : 26899, ce : 0.2130162578076124, total_loss : 0.2130162578076124, time : 36
iteration : 26919, ce : 0.21862987987697124, total_loss : 0.21862987987697124, time : 36
iteration : 26939, ce : 0.22353623285889626, total_loss : 0.22353623285889626, time : 36
iteration : 26959, ce : 0.22078148052096366, total_loss : 0.22078148052096366, time : 36
iteration : 26979, ce : 0.23690362200140952, total_loss : 0.23690362200140952, time : 36
iteration : 26999, ce : 0.2623680017888546, total_loss : 0.2623680017888546, time : 36
iteration : 27019, ce : 0.2525898925960064, total_loss : 0.2525898925960064, time : 36
iteration : 27039, ce : 0.237593050673604, total_loss : 0.237593050673604, time : 36
iteration : 27059, ce : 0.21561435610055923, total_loss : 0.21561435610055923, time : 35
iteration : 27079, ce : 0.22844771891832352, total_loss : 0.22844771891832352, time : 35
